ProductionID,DateKey,LineID,ShiftID,ProductID,UnitsProduced,UnitsDefective,DowntimeMinutes,ScrapCost
1721,20240725,4,2,2,3990,89,46.2,1263.8
1722,20240725,4,3,8,3464,88,43.2,2983.2
1723,20240725,4,2,8,4924,253,0.0,8576.7
1724,20240726,2,2,8,5625,184,0.7,6237.6
1725,20240726,2,1,7,6146,266,18.9,8379.0
1726,20240726,4,1,5,5327,131,0.0,838.4
1727,20240726,4,1,3,4329,148,37.3,3374.4
1728,20240726,2,1,3,6951,72,10.9,1641.6
1729,20240726,1,2,7,3458,29,3.8,913.5
1730,20240726,4,1,2,4617,137,2.2,1945.4
1731,20240726,3,2,6,2748,73,47.8,518.3
1732,20240726,3,3,8,1927,13,21.8,440.7
1733,20240726,4,3,4,3846,149,0.0,3739.9
1734,20240726,4,1,8,5253,102,4.4,3457.8
1735,20240727,2,1,2,6667,191,42.7,2712.2
1736,20240727,1,3,7,3539,26,56.0,819.0
1737,20240727,2,2,6,4571,107,22.4,759.7
1738,20240727,1,1,8,3836,116,19.7,3932.4
1739,20240727,4,3,7,4615,80,15.6,2520.0
1740,20240727,3,2,2,2885,124,19.0,1760.8
1741,20240728,3,3,2,2276,72,6.8,1022.4
1742,20240728,4,2,1,4096,146,0.0,1825.0
1743,20240728,1,2,8,3428,90,7.2,3051.0
1744,20240728,1,2,2,4109,187,5.8,2655.4
1745,20240728,3,3,8,2429,4,57.7,135.6
1746,20240728,2,1,5,4647,102,6.7,652.8
1747,20240728,1,3,3,3673,88,24.9,2006.4
1748,20240728,3,1,2,2543,46,17.4,653.2
1749,20240729,2,1,1,6060,153,7.2,1912.5
1750,20240729,3,1,4,2920,69,2.3,1731.9
1751,20240729,4,2,2,5007,90,41.0,1278.0
1752,20240729,2,2,7,6566,129,10.6,4063.5
1753,20240729,1,2,8,3938,118,73.9,4000.2
1754,20240729,2,3,4,5689,201,3.2,5045.1
1755,20240729,3,3,1,2340,112,55.3,1400.0
1756,20240729,3,2,3,2810,32,43.7,729.6
1757,20240729,3,3,5,2738,75,4.4,480.0
1758,20240730,2,2,3,6174,207,17.7,4719.6
1759,20240730,2,2,8,6786,190,1.7,6441.0
1760,20240730,4,2,8,4108,154,0.0,5220.6
1761,20240730,1,1,3,3360,68,18.7,1550.4
1762,20240730,1,1,1,3192,79,0.7,987.5
1763,20240730,2,1,5,5768,141,2.0,902.4
1764,20240730,3,3,6,2879,106,13.8,752.6
1765,20240731,2,3,7,6253,301,41.6,9481.5
1766,20240731,1,2,5,3439,34,5.8,217.6
1767,20240731,1,1,6,3503,121,39.5,859.1
1768,20240731,2,1,5,5811,223,4.3,1427.2
1769,20240731,1,3,7,3670,7,14.1,220.5
1770,20240731,4,1,5,4479,172,0.0,1100.8
1771,20240731,2,1,1,6985,293,12.2,3662.5
1772,20240731,4,1,5,4759,226,0.0,1446.4
1773,20240801,4,3,4,3650,69,21.6,1731.9
1774,20240801,1,3,5,4114,130,4.0,832.0
1775,20240801,1,3,4,3947,112,10.1,2811.2
1776,20240801,1,3,1,3533,52,0.4,650.0
1777,20240801,3,2,6,2725,118,22.5,837.8
1778,20240801,1,1,6,3352,99,8.9,702.9
1779,20240801,4,3,4,4317,179,9.5,4492.9
1780,20240801,4,2,7,4738,72,13.6,2268.0
1781,20240802,4,3,4,4869,147,2.6,3689.7
1782,20240802,2,2,8,5845,212,7.1,7186.8
1783,20240802,4,3,6,4877,109,11.8,773.9
1784,20240802,4,2,2,4541,101,18.9,1434.2
1785,20240802,4,1,3,3544,106,14.3,2416.8
1786,20240802,1,1,4,4463,143,4.4,3589.3
1787,20240802,1,2,8,3584,92,15.5,3118.8
1788,20240802,2,1,7,5951,207,4.7,6520.5
1789,20240802,2,2,4,5413,124,14.6,3112.4
1790,20240802,1,1,4,3420,14,6.4,351.4
1791,20240802,4,3,5,4106,46,9.5,294.4
1792,20240803,2,1,5,7574,318,22.4,2035.2
1793,20240803,1,2,8,3504,116,1.9,3932.4
1794,20240803,2,3,2,5957,160,1.3,2272.0
1795,20240803,3,3,2,2453,136,7.4,1931.2
1796,20240803,2,3,3,6220,282,3.8,6429.6
1797,20240803,2,2,4,7709,103,25.0,2585.3
1798,20240804,3,3,2,2810,90,0.6,1278.0
1799,20240804,2,1,6,4392,72,0.7,511.2
1800,20240804,4,3,8,4069,182,0.0,6169.8
1801,20240804,3,2,5,2690,105,0.3,672.0
1802,20240804,4,3,7,5084,54,17.8,1701.0
1803,20240804,3,3,7,3046,141,14.5,4441.5
1804,20240804,4,1,6,4129,88,60.1,624.8
1805,20240804,4,3,3,4843,117,0.0,2667.6
1806,20240804,2,1,8,5998,86,23.3,2915.4
1807,20240804,2,2,4,6588,82,8.1,2058.2
1808,20240805,4,3,2,3892,39,60.0,553.8
1809,20240805,1,3,4,3854,89,6.0,2233.9
1810,20240805,2,2,8,7624,241,15.5,8169.9
1811,20240805,3,2,1,2761,46,44.6,575.0
1812,20240805,2,2,3,6476,62,37.7,1413.6
1813,20240805,1,2,6,4296,88,22.1,624.8
1814,20240805,1,2,3,3685,160,12.8,3648.0
1815,20240805,4,2,3,4632,94,4.2,2143.2
1816,20240805,4,1,6,4578,124,8.4,880.4
1817,20240806,4,3,1,4781,120,0.0,1500.0
1818,20240806,4,3,3,4487,117,3.3,2667.6
1819,20240806,1,2,5,3710,121,4.5,774.4
1820,20240806,4,1,2,4572,136,7.2,1931.2
1821,20240806,3,1,4,2738,93,36.2,2334.3
1822,20240806,1,1,5,3602,139,7.7,889.6
1823,20240806,2,3,2,6518,162,7.5,2300.4
1824,20240807,4,1,6,4192,168,4.3,1192.8
1825,20240807,3,1,1,2158,43,48.3,537.5
1826,20240807,3,3,3,2123,60,4.4,1368.0
1827,20240807,4,2,6,4068,199,3.1,1412.9
1828,20240807,2,2,8,3889,207,25.0,7017.3
1829,20240807,2,1,1,5619,157,2.6,1962.5
1830,20240807,1,1,8,4624,106,69.1,3593.4
1831,20240807,1,2,6,3625,150,23.2,1065.0
1832,20240808,4,3,3,4084,122,2.7,2781.6
1833,20240808,1,2,4,4292,92,5.2,2309.2
1834,20240808,4,2,6,5313,141,45.4,1001.1
1835,20240808,2,2,2,5967,165,24.7,2343.0
1836,20240808,3,1,3,2424,107,12.9,2439.6
1837,20240808,2,3,8,4140,134,16.0,4542.6
1838,20240808,1,3,8,4631,136,54.5,4610.4
1839,20240809,3,1,4,2199,53,0.7,1330.3
1840,20240809,3,3,3,2164,85,15.1,1938.0
1841,20240809,1,1,1,3703,105,4.5,1312.5
1842,20240809,4,1,7,4557,131,47.0,4126.5
1843,20240809,3,2,5,2815,44,20.8,281.6
1844,20240809,1,1,8,3389,104,14.5,3525.6
1845,20240809,1,1,2,3837,54,5.9,766.8
1846,20240809,1,2,6,3741,212,11.4,1505.2
1847,20240809,3,2,2,2411,66,9.2,937.2
1848,20240810,4,3,7,3750,55,0.0,1732.5
1849,20240810,3,3,7,2528,102,7.1,3213.0
1850,20240810,1,1,4,3869,110,5.0,2761.0
1851,20240810,4,2,7,4841,80,0.0,2520.0
1852,20240810,3,2,3,2672,69,29.7,1573.2
1853,20240810,2,2,3,4842,146,14.6,3328.8
1854,20240810,3,2,7,2878,56,2.4,1764.0
1855,20240810,1,1,2,3310,167,19.4,2371.4
1856,20240810,3,1,4,2385,34,17.7,853.4
1857,20240811,4,2,6,4420,151,20.7,1072.1
1858,20240811,4,2,2,5032,199,43.8,2825.8
1859,20240811,4,2,4,4364,186,5.8,4668.6
1860,20240811,3,3,8,2640,91,2.0,3084.9
1861,20240811,3,3,5,2979,108,3.0,691.2
1862,20240811,1,3,8,3640,139,4.4,4712.1
1863,20240811,1,2,8,3893,142,13.6,4813.8
1864,20240811,2,2,8,5118,69,15.6,2339.1
1865,20240812,4,1,2,4953,105,36.6,1491.0
1866,20240812,3,1,5,2545,123,13.8,787.2
1867,20240812,3,2,7,3032,116,16.3,3654.0
1868,20240812,3,2,1,2692,77,5.7,962.5
1869,20240812,3,3,4,2586,59,39.7,1480.9
1870,20240812,3,1,6,3100,119,1.7,844.9
1871,20240812,2,3,8,5677,205,2.0,6949.5
1872,20240813,2,3,6,5708,114,7.5,809.4
1873,20240813,4,2,7,4079,100,7.4,3150.0
1874,20240813,3,2,5,2159,83,40.5,531.2
1875,20240813,4,1,4,4540,53,38.4,1330.3
1876,20240813,4,3,6,4123,211,10.3,1498.1
1877,20240813,1,1,2,3239,92,11.4,1306.4
1878,20240814,2,3,7,6313,195,28.4,6142.5
1879,20240814,4,1,1,4163,197,13.0,2462.5
1880,20240814,2,3,6,5904,153,6.1,1086.3
1881,20240814,1,3,5,3748,176,21.8,1126.4
1882,20240814,3,1,5,2548,111,14.8,710.4
1883,20240814,2,1,8,5889,27,42.5,915.3
1884,20240814,4,2,6,5078,226,11.5,1604.6
1885,20240814,4,3,7,5277,89,17.4,2803.5
1886,20240815,4,2,6,4394,197,28.8,1398.7
1887,20240815,4,2,5,3977,86,43.3,550.4
1888,20240815,2,3,4,6395,248,13.6,6224.8
1889,20240815,1,3,4,3623,7,2.9,175.7
1890,20240815,2,2,7,5510,47,9.6,1480.5
1891,20240815,2,3,7,6835,240,19.0,7560.0
1892,20240815,3,3,2,2514,113,6.6,1604.6
1893,20240815,1,1,8,3112,120,13.4,4068.0
1894,20240815,1,3,7,3440,29,17.2,913.5
1895,20240815,3,2,4,2697,60,7.9,1506.0
1896,20240815,3,1,1,2328,52,7.4,650.0
1897,20240816,4,3,4,4170,140,0.0,3514.0
1898,20240816,3,2,8,2060,54,5.7,1830.6
1899,20240816,2,3,7,5982,194,44.8,6111.0
1900,20240816,1,2,1,3884,144,5.9,1800.0
1901,20240816,4,2,7,3311,107,1.2,3370.5
1902,20240816,2,2,1,6890,145,0.6,1812.5
1903,20240816,2,1,5,6120,129,3.5,825.6
1904,20240816,3,1,3,2811,81,2.2,1846.8
1905,20240817,3,1,6,2586,93,7.3,660.3
1906,20240817,4,3,3,5626,258,29.9,5882.4
1907,20240817,3,1,6,2381,63,18.9,447.3
1908,20240817,2,2,1,6296,165,31.3,2062.5
1909,20240817,2,2,3,7223,269,9.7,6133.2
1910,20240817,3,3,1,2345,30,29.7,375.0
1911,20240817,4,1,6,3791,163,3.8,1157.3
1912,20240817,1,1,6,3277,78,26.8,553.8
1913,20240817,4,1,5,4379,203,2.0,1299.2
1914,20240818,3,1,2,2658,73,21.0,1036.6
1915,20240818,3,3,3,3182,160,4.0,3648.0
1916,20240818,4,1,1,4632,147,0.0,1837.5
1917,20240818,4,3,7,4629,138,0.0,4347.0
1918,20240818,4,1,3,3088,159,1.6,3625.2
1919,20240818,1,3,6,4304,141,2.9,1001.1
1920,20240818,2,1,4,5744,76,19.6,1907.6
1921,20240819,1,2,4,4058,160,0.6,4016.0
1922,20240819,1,1,3,3426,84,23.2,1915.2
1923,20240819,4,2,3,5197,267,15.5,6087.6
1924,20240819,2,3,2,5823,180,11.1,2556.0
1925,20240819,4,3,8,4171,142,21.0,4813.8
1926,20240819,2,2,1,5894,275,20.8,3437.5
1927,20240820,4,1,3,4271,103,0.2,2348.4
1928,20240820,1,2,1,3323,94,6.3,1175.0
1929,20240820,4,2,5,4018,190,0.0,1216.0
1930,20240820,2,1,2,7172,215,6.1,3053.0
1931,20240820,3,3,7,2568,59,26.1,1858.5
1932,20240820,2,2,7,5851,277,0.4,8725.5
1933,20240821,4,2,6,5692,114,3.5,809.4
1934,20240821,1,3,6,3114,75,5.0,532.5
1935,20240821,3,3,7,2679,130,7.3,4095.0
1936,20240821,1,1,3,3399,87,7.8,1983.6
1937,20240821,4,1,4,3620,118,5.3,2961.8
1938,20240821,3,3,8,2731,87,4.2,2949.3
1939,20240821,1,1,4,2992,109,49.9,2735.9
1940,20240821,3,2,3,2887,108,41.7,2462.4
1941,20240821,4,2,8,4981,148,0.0,5017.2
1942,20240821,1,2,6,3721,78,25.1,553.8
1943,20240822,3,2,5,2702,63,2.2,403.2
1944,20240822,3,2,3,2205,62,14.2,1413.6
1945,20240822,2,2,6,5127,173,20.5,1228.3
1946,20240822,3,3,1,2754,67,30.2,837.5
1947,20240822,2,3,5,6514,162,24.7,1036.8
1948,20240822,2,1,8,6471,68,90.4,2305.2
1949,20240822,3,2,6,3006,74,15.8,525.4
1950,20240822,4,3,1,3998,197,15.7,2462.5
1951,20240823,3,2,7,1961,28,57.6,882.0
1952,20240823,4,2,2,4105,71,5.0,1008.2
1953,20240823,3,2,6,2164,61,10.1,433.1
1954,20240823,4,1,2,5125,125,15.0,1775.0
1955,20240823,2,3,5,6468,198,0.1,1267.2
1956,20240823,1,3,7,3998,7,2.0,220.5
1957,20240823,4,2,8,3939,149,2.0,5051.1
1958,20240824,1,2,3,4378,183,0.3,4172.4
1959,20240824,1,2,2,3991,175,23.9,2485.0
1960,20240824,1,1,4,3910,230,63.5,5773.0
1961,20240824,2,2,3,6574,197,7.4,4491.6
1962,20240824,4,1,8,4050,202,0.0,6847.8
1963,20240824,2,1,4,6558,307,4.9,7705.7
1964,20240824,1,3,8,3043,53,16.1,1796.7
1965,20240824,1,3,5,4040,131,1.4,838.4
1966,20240825,4,3,5,5047,101,41.9,646.4
1967,20240825,4,3,2,5058,117,0.0,1661.4
1968,20240825,2,1,8,5442,183,87.5,6203.7
1969,20240825,4,3,7,5256,110,51.5,3465.0
1970,20240825,3,2,1,2509,77,66.6,962.5
1971,20240825,1,2,2,4266,169,17.9,2399.8
1972,20240825,2,2,5,4938,184,32.6,1177.6
1973,20240825,2,2,3,6629,192,0.2,4377.6
1974,20240825,2,1,1,5958,216,14.8,2700.0
1975,20240825,3,2,5,2230,83,6.0,531.2
1976,20240826,1,2,4,2945,89,9.1,2233.9
1977,20240826,2,2,8,6878,199,9.3,6746.1
1978,20240826,1,3,5,2408,90,22.7,576.0
1979,20240826,2,2,2,7749,357,21.7,5069.4
1980,20240826,3,3,2,2616,50,7.0,710.0
1981,20240826,3,3,6,2400,127,6.6,901.7
1982,20240826,4,2,5,4704,162,0.8,1036.8
1983,20240826,2,3,2,6118,149,5.0,2115.8
1984,20240826,3,3,2,2783,104,1.8,1476.8
1985,20240826,1,3,8,3726,142,15.2,4813.8
1986,20240827,4,2,3,4025,108,19.3,2462.4
1987,20240827,1,1,1,3584,161,0.2,2012.5
1988,20240827,2,3,4,6078,103,5.1,2585.3
1989,20240827,2,3,8,6446,177,37.7,6000.3
1990,20240827,2,1,1,5013,148,18.1,1850.0
1991,20240827,2,2,8,6469,245,27.2,8305.5
1992,20240827,2,3,4,6435,389,6.9,9763.9
1993,20240827,4,2,7,4345,136,0.0,4284.0
1994,20240827,3,3,5,2920,120,26.2,768.0
1995,20240828,3,1,8,2717,152,62.5,5152.8
1996,20240828,2,2,3,6021,157,3.1,3579.6
1997,20240828,3,1,6,2960,114,112.5,809.4
1998,20240828,3,1,3,2420,67,24.0,1527.6
1999,20240828,4,2,1,3414,75,9.3,937.5
2000,20240828,3,1,6,2658,63,18.3,447.3
2001,20240828,2,1,5,5291,220,15.4,1408.0
2002,20240829,3,1,7,2535,92,17.9,2898.0
2003,20240829,3,1,4,2710,94,14.9,2359.4
2004,20240829,1,3,4,4111,175,8.5,4392.5
2005,20240829,2,3,4,6328,146,6.4,3664.6
2006,20240829,4,2,1,3747,56,0.6,700.0
2007,20240829,1,1,3,2887,90,42.3,2052.0
2008,20240829,3,3,1,2785,123,0.6,1537.5
2009,20240829,2,2,4,6859,203,5.1,5095.3
2010,20240830,2,1,3,6213,192,14.4,4377.6
2011,20240830,4,1,3,4804,155,44.7,3534.0
2012,20240830,3,2,7,2992,67,4.8,2110.5
2013,20240830,2,1,2,5518,186,12.3,2641.2
2014,20240830,4,3,1,4164,104,0.0,1300.0
2015,20240830,4,3,8,4600,79,0.0,2678.1
2016,20240831,1,2,3,3809,170,0.7,3876.0
2017,20240831,2,1,5,6155,195,7.3,1248.0
2018,20240831,3,2,7,2085,57,2.4,1795.5
2019,20240831,2,2,6,7040,343,4.3,2435.3
2020,20240831,2,3,5,5080,29,24.1,185.6
2021,20240831,2,3,1,6481,143,3.7,1787.5
2022,20240831,4,1,8,3276,144,8.8,4881.6
2023,20240901,1,2,1,3351,40,21.7,500.0
2024,20240901,4,2,8,4491,109,0.0,3695.1
2025,20240901,4,3,2,4700,205,5.0,2911.0
2026,20240901,4,3,6,4843,75,39.6,532.5
2027,20240901,4,2,1,3822,205,6.6,2562.5
2028,20240901,3,3,4,2711,76,8.0,1907.6
2029,20240901,3,1,7,2511,17,16.7,535.5
2030,20240902,2,3,7,6572,81,11.8,2551.5
2031,20240902,3,2,2,2347,106,8.6,1505.2
2032,20240902,1,3,7,3643,146,26.8,4599.0
2033,20240902,3,3,6,2542,31,66.0,220.1
2034,20240902,2,2,2,6680,328,75.2,4657.6
2035,20240902,3,3,4,2463,86,5.6,2158.6
2036,20240902,2,1,3,5802,247,0.4,5631.6
2037,20240902,1,2,2,3239,119,4.0,1689.8
2038,20240902,4,2,8,5114,41,63.8,1389.9
2039,20240903,4,1,4,4355,128,2.5,3212.8
2040,20240903,4,3,3,3942,152,38.5,3465.6
2041,20240903,4,1,8,4232,123,42.1,4169.7
2042,20240903,2,2,3,5710,135,0.2,3078.0
2043,20240903,2,3,1,5587,244,1.2,3050.0
2044,20240903,2,2,3,5272,67,143.6,1527.6
2045,20240903,2,1,6,5901,266,6.3,1888.6
2046,20240903,2,2,3,6060,155,6.5,3534.0
2047,20240903,4,2,8,4687,270,42.0,9153.0
2048,20240903,1,3,6,3609,196,1.9,1391.6
2049,20240903,4,3,3,4921,148,12.8,3374.4
2050,20240904,2,2,6,4755,207,25.9,1469.7
2051,20240904,4,1,2,4409,184,16.4,2612.8
2052,20240904,1,3,2,3587,46,8.9,653.2
2053,20240904,2,3,2,5881,183,3.6,2598.6
2054,20240904,4,2,1,4471,48,0.0,600.0
2055,20240904,4,2,7,4546,170,12.4,5355.0
2056,20240904,2,1,5,6836,290,76.2,1856.0
2057,20240904,1,1,1,3306,118,0.7,1475.0
2058,20240905,4,1,6,5137,134,42.1,951.4
2059,20240905,1,2,2,4541,112,19.6,1590.4
2060,20240905,2,1,1,5058,10,10.9,125.0
2061,20240905,4,2,6,4576,178,24.0,1263.8
2062,20240905,2,2,6,5974,280,13.2,1988.0
2063,20240905,2,2,5,6090,137,20.6,876.8
2064,20240905,3,3,3,3064,134,10.1,3055.2
2065,20240905,4,1,6,4958,137,10.9,972.7
2066,20240906,3,3,2,2613,85,45.5,1207.0
2067,20240906,2,3,5,5727,226,9.6,1446.4
2068,20240906,4,3,5,3957,92,2.2,588.8
2069,20240906,2,3,3,6199,261,16.1,5950.8
2070,20240906,2,1,2,5699,184,8.5,2612.8
2071,20240906,1,2,3,3811,117,30.1,2667.6
2072,20240906,1,2,8,2946,23,5.8,779.7
2073,20240907,3,3,1,2929,132,9.7,1650.0
2074,20240907,2,2,3,6551,80,18.8,1824.0
2075,20240907,2,3,2,7380,208,9.1,2953.6
2076,20240907,4,3,4,3893,97,8.8,2434.7
2077,20240907,3,2,7,2967,76,40.0,2394.0
2078,20240907,4,1,3,4109,88,0.0,2006.4
2079,20240907,1,2,7,3516,119,8.9,3748.5
2080,20240908,3,3,1,2875,94,1.0,1175.0
2081,20240908,4,3,2,4395,172,0.0,2442.4
2082,20240908,1,2,2,3545,90,28.7,1278.0
2083,20240908,3,3,3,2582,142,18.3,3237.6
2084,20240908,2,2,2,5535,166,6.1,2357.2
2085,20240908,3,1,1,2447,101,25.0,1262.5
2086,20240908,4,3,7,3564,128,100.3,4032.0
2087,20240908,3,2,4,2608,129,25.2,3237.9
2088,20240908,3,1,5,2888,130,4.1,832.0
2089,20240908,3,3,5,2638,92,10.2,588.8
2090,20240909,2,2,8,5181,190,11.4,6441.0
2091,20240909,4,1,6,4881,169,0.0,1199.9
2092,20240909,2,3,4,5005,52,11.1,1305.2
2093,20240909,2,1,8,6546,81,1.3,2745.9
2094,20240909,3,1,4,2500,72,22.5,1807.2
2095,20240909,2,2,4,5299,108,2.8,2710.8
2096,20240909,4,3,2,4386,165,0.0,2343.0
2097,20240909,4,3,6,4997,130,0.0,923.0
2098,20240909,4,1,2,4897,66,9.5,937.2
2099,20240909,3,2,8,2820,187,0.4,6339.3
2100,20240910,3,3,3,2010,67,13.7,1527.6
2101,20240910,3,3,5,3167,34,21.8,217.6
2102,20240910,2,2,7,6493,138,4.6,4347.0
2103,20240910,1,2,1,3234,110,5.9,1375.0
2104,20240910,4,3,8,4468,191,14.9,6474.9
2105,20240910,2,2,4,6089,200,28.6,5020.0
2106,20240910,4,3,8,4909,82,4.0,2779.8
2107,20240911,3,2,2,2415,123,2.5,1746.6
2108,20240911,4,1,5,3800,125,17.6,800.0
2109,20240911,3,2,4,3266,162,33.4,4066.2
2110,20240911,3,1,2,3219,66,11.8,937.2
2111,20240911,1,2,3,3243,165,7.8,3762.0
2112,20240911,1,3,4,3311,184,11.0,4618.4
2113,20240911,4,3,4,3692,142,23.3,3564.2
2114,20240911,2,2,7,5162,198,25.7,6237.0
2115,20240911,2,2,5,6127,182,12.1,1164.8
2116,20240911,2,3,7,6654,140,15.7,4410.0
2117,20240911,2,2,5,4852,146,37.4,934.4
2118,20240912,1,1,2,4293,79,1.1,1121.8
2119,20240912,4,3,1,4914,78,1.2,975.0
2120,20240912,2,2,4,5755,207,7.8,5195.7
2121,20240912,1,2,3,4514,148,20.7,3374.4
2122,20240912,1,1,1,3427,146,14.9,1825.0
2123,20240912,4,2,2,4729,169,2.6,2399.8
2124,20240912,4,1,7,4581,76,4.5,2394.0
2125,20240912,1,2,2,4231,39,16.2,553.8
2126,20240912,1,1,7,3779,51,1.2,1606.5
2127,20240912,3,2,4,3180,115,28.1,2886.5
2128,20240912,2,3,3,6206,132,17.0,3009.6
2129,20240913,2,2,2,6758,268,73.1,3805.6
2130,20240913,3,2,8,2985,142,12.7,4813.8
2131,20240913,4,3,1,4499,178,5.7,2225.0
2132,20240913,2,2,1,6557,90,55.6,1125.0
2133,20240913,2,3,3,6410,111,17.5,2530.8
2134,20240913,1,1,8,3859,267,6.2,9051.3
2135,20240913,2,2,4,5169,148,12.8,3714.8
2136,20240913,1,3,2,4221,151,5.1,2144.2
2137,20240913,4,3,2,3748,100,0.0,1420.0
2138,20240913,4,3,1,4571,91,2.5,1137.5
2139,20240913,1,1,8,3362,111,6.0,3762.9
2140,20240914,4,2,7,5166,165,0.0,5197.5
2141,20240914,3,1,3,3414,99,49.1,2257.2
2142,20240914,1,2,2,4174,183,26.9,2598.6
2143,20240914,3,2,1,2810,95,92.8,1187.5
2144,20240914,4,1,2,4874,164,1.5,2328.8
2145,20240914,3,3,3,3145,84,31.8,1915.2
2146,20240914,1,1,3,3524,63,14.6,1436.4
2147,20240915,2,3,1,5814,239,5.1,2987.5
2148,20240915,1,3,8,3385,73,51.9,2474.7
2149,20240915,1,3,2,3792,141,27.9,2002.2
2150,20240915,1,2,3,3039,117,46.8,2667.6
2151,20240915,2,3,6,5776,104,55.6,738.4
2152,20240915,3,1,4,2417,73,33.7,1832.3
2153,20240915,3,3,1,2932,90,19.5,1125.0
2154,20240915,3,2,6,2471,62,27.7,440.2
2155,20240915,4,2,2,3794,77,2.4,1093.4
2156,20240915,2,3,6,5470,152,25.0,1079.2
2157,20240916,2,2,2,5868,264,34.8,3748.8
2158,20240916,3,1,4,2591,117,18.2,2936.7
2159,20240916,2,3,4,6300,122,8.9,3062.2
2160,20240916,2,1,2,6919,248,53.6,3521.6
2161,20240916,1,2,1,4538,148,0.3,1850.0
2162,20240916,4,1,6,3464,8,14.9,56.8
2163,20240916,3,2,2,2353,116,2.3,1647.2
2164,20240916,3,2,3,3014,124,8.0,2827.2
2165,20240916,3,3,2,2441,69,3.9,979.8
2166,20240917,1,1,1,3582,120,11.8,1500.0
2167,20240917,1,2,7,4456,9,10.1,283.5
2168,20240917,3,1,3,2942,76,22.6,1732.8
2169,20240917,4,2,7,5001,90,22.1,2835.0
2170,20240917,2,2,6,6239,182,12.3,1292.2
2171,20240917,2,2,5,6143,192,4.4,1228.8
2172,20240917,4,3,6,4901,137,1.1,972.7
2173,20240917,2,3,4,6393,72,6.9,1807.2
2174,20240918,1,3,8,3873,61,0.9,2067.9
2175,20240918,1,3,4,4282,109,7.0,2735.9
2176,20240918,4,2,3,4303,99,11.7,2257.2
2177,20240918,4,3,4,4471,64,0.0,1606.4
2178,20240918,3,2,2,2635,122,1.1,1732.4
2179,20240918,1,2,7,3393,59,60.8,1858.5
2180,20240918,4,1,7,4009,126,23.1,3969.0
2181,20240918,4,2,1,3987,58,57.4,725.0
2182,20240918,4,3,2,5498,146,0.0,2073.2
2183,20240918,3,3,7,2071,77,14.1,2425.5
2184,20240918,3,2,6,2970,130,12.8,923.0
2185,20240919,2,1,3,7412,67,23.4,1527.6
2186,20240919,2,2,3,6055,198,3.0,4514.4
2187,20240919,2,1,2,4909,168,0.3,2385.6
2188,20240919,1,1,5,3724,106,30.6,678.4
2189,20240919,2,1,7,5994,201,4.9,6331.5
2190,20240919,1,1,7,3949,137,35.7,4315.5
2191,20240919,3,3,8,2598,112,19.3,3796.8
2192,20240919,3,1,8,3160,97,0.9,3288.3
2193,20240919,3,2,4,2636,87,12.4,2183.7
2194,20240920,3,1,4,2667,93,15.5,2334.3
2195,20240920,2,1,6,4940,126,7.7,894.6
2196,20240920,1,1,1,3484,85,1.2,1062.5
2197,20240920,2,3,1,5889,202,40.9,2525.0
2198,20240920,3,3,1,2708,107,42.2,1337.5
2199,20240920,2,1,8,6646,153,1.0,5186.7
2200,20240920,1,1,4,3409,107,39.8,2685.7
2201,20240920,2,3,7,6627,212,11.5,6678.0
2202,20240921,2,2,8,6285,201,35.2,6813.9
2203,20240921,3,3,2,2745,118,8.1,1675.6
2204,20240921,2,2,5,6111,132,59.2,844.8
2205,20240921,2,3,5,6544,178,7.6,1139.2
2206,20240921,1,2,8,3905,125,10.9,4237.5
2207,20240921,2,1,3,7463,126,1.6,2872.8
2208,20240921,4,2,1,3931,73,24.1,912.5
2209,20240921,2,3,3,5803,280,8.9,6384.0
2210,20240921,4,2,4,4031,172,0.0,4317.2
2211,20240922,4,2,8,5694,247,13.2,8373.3
2212,20240922,2,1,6,6780,217,31.4,1540.7
2213,20240922,4,3,7,5029,110,16.5,3465.0
2214,20240922,2,3,2,4253,162,0.5,2300.4
2215,20240922,2,3,4,7088,208,21.4,5220.8
2216,20240922,3,1,1,3023,109,3.7,1362.5
2217,20240922,4,2,8,3852,86,9.2,2915.4
2218,20240922,3,2,8,2262,73,22.4,2474.7
2219,20240923,2,2,2,5181,139,3.9,1973.8
2220,20240923,3,3,2,2363,69,10.1,979.8
2221,20240923,2,2,3,6527,244,55.3,5563.2
2222,20240923,3,2,8,2486,116,44.8,3932.4
2223,20240923,3,3,5,2634,147,15.3,940.8
2224,20240923,1,1,3,3695,129,1.7,2941.2
2225,20240923,3,1,4,3146,36,23.9,903.6
2226,20240923,2,3,6,6945,282,27.9,2002.2
2227,20240923,3,1,6,2808,93,57.7,660.3
2228,20240923,4,1,7,4808,230,0.0,7245.0
2229,20240924,1,1,8,3398,149,1.3,5051.1
2230,20240924,2,2,2,7705,232,2.7,3294.4
2231,20240924,2,2,6,5379,112,21.0,795.2
2232,20240924,2,1,2,5417,201,15.8,2854.2
2233,20240924,1,1,3,3504,120,15.5,2736.0
2234,20240924,2,2,5,5461,135,9.9,864.0
2235,20240924,2,3,1,4639,183,23.3,2287.5
2236,20240924,3,2,5,2361,68,16.5,435.2
2237,20240925,3,3,4,2809,83,25.2,2083.3
2238,20240925,4,2,5,4543,68,8.2,435.2
2239,20240925,4,3,6,4596,60,9.5,426.0
2240,20240925,3,3,2,1946,71,5.3,1008.2
